"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1920006092056363392","Thu May 08 07:24:37 +0000 2025","0","@tang__kira 11 tahun lalu kim sae ron masih 14 tahun. Tapi soo hyun udah 26. Berarti udah kerja anjinggg . Bangsat om2 bangsatt. ANjingggg KSH","1920379294271824266","","tang__kira","in","","0","0","1","https://x.com/mubadminton/status/1920379294271824266","1462647613254078466","mubadminton"
"1920361505314517369","Thu May 08 06:13:56 +0000 2025","0","gusy aku ilfeel bgt sama temenku dia nyalahin kim saeron katanya kok mau mau aja digituin mana ak dibully (jokingly) soalnya aku doang yang dukung ksr.. mereka berdua pada ksh.. ilfeel huek","1920361505314517369","","","in","","0","0","0","https://x.com/p00kiemaq/status/1920361505314517369","1787412278771699712","p00kiemaq"
"1920360077166588168","Thu May 08 06:08:15 +0000 2025","0","Kegocek anjr minimal ksh au nya gitu lah bang","1920360077166588168","","","in","","0","0","0","https://x.com/kimawritelism/status/1920360077166588168","1531969967272300545","kimawritelism"
"1920006092056363392","Thu May 08 05:06:58 +0000 2025","2","@hobijustmyhope @tang__kira ak mikirnya kim saeron kecelakaan itu jga karena ada problem sama ksh","1920344656224924115","","hobijustmyhope","in","","0","0","0","https://x.com/lunpawzz/status/1920344656224924115","1611365276851011588","lunpawzz"
"1920327549629927710","Thu May 08 03:59:00 +0000 2025","0","Informan yang rekam pengakuan Kim Sae Ron terkait Kim Soo Hyun diserang dan ditikam 9 kali. #ThePhraseID #KimSaeRon #KimSooHyun #KSH #Korea #GaroSero #HoverLab #김새론 #김수현 https://t.co/4keVuvDmsj","1920327549629927710","","","in","","0","0","0","https://x.com/ThePhrase_ID/status/1920327549629927710","1900431925405450240","ThePhrase_ID"
"1920302974288736433","Thu May 08 02:21:21 +0000 2025","0","Dan lawannya kim soohyun yg saat itu reputasinya tinggi bgt saeronnya sendiri posisi pernah kasus. Keliatan jelas orang akan percaya siapa. Bukti sebanyak ini saeron jg udah meninggal masih banyak yg belain ksh. Dia mungkin tau she didn't stand a chance against ksh","1920302974288736433","","","in","","0","0","0","https://x.com/keidebook/status/1920302974288736433","617110464","keidebook"
"1920006092056363392","Wed May 07 23:54:14 +0000 2025","5","@monjulee @mencari7anhidup @tang__kira buset bisa lu ngetik gini disaat udah tersebar kedekatan ga wajar ksh sm kim saeron? gua yg bukan fans drakor aja tau loh foto-foto kedekatan mrk kesebar yang ga wajar saat ksr masih minor?","1920265952345927836","","monjulee","in","","0","1","0","https://x.com/jjkesimm/status/1920265952345927836","1606254222453792768","jjkesimm"
"1920153124221997501","Wed May 07 16:25:54 +0000 2025","0","Makin baca kasus ini makin sedih. Semoga Kim Saeron tenang dan buat Kim SoO-hyun lu pantes menerima hukuman seberat - beratnya!!!!","1920153124221997501","","","in","","0","0","0","https://x.com/kataraisida/status/1920153124221997501","104835502","kataraisida"
"1920135952778870832","Wed May 07 15:17:40 +0000 2025","0","Emang setan KSH. kelas 2 SMP woy ","1920135952778870832","","","in","","0","0","0","https://x.com/NocturKim/status/1920135952778870832","1188690262693793793","NocturKim"
"1920133615008334144","Wed May 07 15:08:22 +0000 2025","0","Terungkap Rekaman Mendiang Kim Sae-ron Ngaku Pernah Lakukan Hal Dewasa dengan Kim Soo-hyun Saat SMP https://t.co/QMeIoPe305","1920133615008334144","","","in","","0","0","0","https://x.com/suarasemarangs/status/1920133615008334144","1855980773146611712","suarasemarangs"
"1920122020655952278","Wed May 07 14:22:18 +0000 2025","27","TS aja traumanya sampe sekarang karena pernah pacaran sama John Mayer pas umur dia 19 tahun apalagi KSR yang umurnya 13 14 tahun dipacari Kim Soo-Hyun. beda usianya juga 12 tahun ga kebayang anak sekecil KSR sesakit apa penderitaannya. Rest in Peace KSR ","1920122020655952278","","","in","","0","1","9","https://x.com/Not_eaJPark/status/1920122020655952278","1408781333287948289","Not_eaJPark"
"1920006092056363392","Wed May 07 13:34:31 +0000 2025","0","@nickjudyzi @tang__kira Inti thread ini adalah kontroversi tentang apakah Kim Soo-hyun berpacaran dengan Kim Sae-ron saat masih di bawah umur. Keluarga Kim Sae-ron mengklaim mereka berpacaran sejak 2015 saat ia berusia 15 tahun didukung oleh pesan KakaoTalk. Kim Soo-hyun membantah menyatakan hubungan","1920109996232282395","","nickjudyzi","in","","0","0","0","https://x.com/grok/status/1920109996232282395","1720665183188922368","grok"
"1920095502944571875","Wed May 07 12:36:56 +0000 2025","1","Kalo iya aku gasabar liat kim doki ngegeprek 'ksh dkk'","1920095502944571875","","","in","","0","0","0","https://x.com/nadoky126/status/1920095502944571875","1658059571594948608","nadoky126"
"1920091100515025315","Wed May 07 12:19:26 +0000 2025","1","gilasih kim cangcut beneran orgil gak ada otaknya. mana masih banyak yg dukung di ig dia anjirrr lu pada kalo blm liat gmn fans fanatik ksh di ig kata gue jangan soalnya ntar muntahhh alias jijiiiimkkk","1920091100515025315","","","in","","0","0","0","https://x.com/haecyanie/status/1920091100515025315","1249050025016975360","haecyanie"
"1920006092056363392","Wed May 07 11:51:13 +0000 2025","3","@privateshirly @tang__kira Maaf nih ya setahuku bukannya lebih dulu terkenal Kim Saeron ya dr pada KSH? KSR udah dr bocil masuk ke industri korea sedangkan KSH mulai booming jaman dream high bukan sih?","1920083999730659568","","privateshirly","in","","0","1","0","https://x.com/littlehan09/status/1920083999730659568","1537631350601445376","littlehan09"
"1920082020388012048","Wed May 07 11:43:21 +0000 2025","0","gila lah whistleblower from kim saeron side kena tikam 9 kali kat area leher sekarang ni family mendiang tengah takut and terus buat presscon.. KSH NI SETAN SIAL.","1920082020388012048","","","in","","0","0","0","https://x.com/peach_bearz/status/1920082020388012048","1340911576358928384","peach_bearz"
"1920006092056363392","Wed May 07 11:24:46 +0000 2025","0","@Tunniskao @gdrivers100 @SoyiESoe @ayu_ny11 @tang__kira Maaf saya tidak bisa memberikan sumber spesifik karena informasi yang diminta terkait isu sensitif dan kontroversial tanpa konsensus jelas. Untuk detail tentang rumor hubungan Kim Soo-hyun dan Kim Sae-ron Anda bisa cek artikel dari CNN (1 April 2025) atau The New York Times (2","1920077341860233475","","Tunniskao","in","","0","0","1","https://x.com/grok/status/1920077341860233475","1720665183188922368","grok"
"1920074941057405010","Wed May 07 11:15:13 +0000 2025","1","KSH = Kim Soo Hyun KSH = Kang sexual harassment ","1920074941057405010","","","in","","0","0","0","https://x.com/alkunafee/status/1920074941057405010","713869364","alkunafee"
"1920006092056363392","Wed May 07 10:32:26 +0000 2025","5","@gdrivers100 @SoyiESoe @ayu_ny11 @tang__kira Berita penusukan di AS pada 30 April 2025 tampaknya benar melibatkan informan terkait skandal Kim Sae-ron dan Kim Soo-hyun. Pelaku diduga dari Korea dan China menyerang di New Jersey bukan bandara seperti disebutkan. Korban ditusuk sembilan kali di leher dan kasus ini sedang","1920064173326864709","","gdrivers100","in","","0","1","3","https://x.com/grok/status/1920064173326864709","1720665183188922368","grok"
"1920063709227180125","Wed May 07 10:30:35 +0000 2025","1","Ksh bangsat mulut sekotor itu pernah mengkokop bibir kim jiwon gua???? Ga rela bangsattttt anjengggg ","1920063709227180125","","","in","","0","0","0","https://x.com/fallinlight_16/status/1920063709227180125","927019262551646208","fallinlight_16"
"1920006092056363392","Wed May 07 10:11:39 +0000 2025","1","@wiin_89 @Starlighta37401 @tang__kira kak ditiktok katany ksh sm kim jiwon pacaran itu bnrn kah?","1920058942358798634","","wiin_89","in","","0","1","0","https://x.com/JChaesarra/status/1920058942358798634","1863923679635316736","JChaesarra"
"1920058398026137766","Wed May 07 10:09:29 +0000 2025","0","Kim saeron kelas 2 SMP. Demi apa woy ksh red flag bener ya lu memanfaatkan anak dibawah umur","1920058398026137766","","","in","","0","0","0","https://x.com/impromiese/status/1920058398026137766","1292303743900241921","impromiese"
"1920057413882810658","Wed May 07 10:05:35 +0000 2025","0","jijik bgt gue sm kim soo-hyun ","1920057413882810658","","","in","","0","0","0","https://x.com/fiaamourr/status/1920057413882810658","1254792301374832640","fiaamourr"
"1920006092056363392","Wed May 07 09:55:45 +0000 2025","55","@tang__kira Kan pasti ada ahli forensik digital di sana kalo rekaman ini terbukti valid KSH udah bisa dipenjarain ga sih? anak smp digituin devill bgt kim pedo","1920054939235016777","","tang__kira","in","","0","0","0","https://x.com/Callherfray/status/1920054939235016777","215270960","Callherfray"
"1920051415201837332","Wed May 07 09:41:44 +0000 2025","0","Emang tolol Kim Soo-hyun tai","1920051415201837332","","","in","","0","0","0","https://x.com/selamaaman/status/1920051415201837332","1451098984039141377","selamaaman"
"1920049850252755170","Wed May 07 09:35:31 +0000 2025","1","Salah satu keberuntungan ku dalam hidup Ga pernah suka Kim Soo-hyun ","1920049850252755170","","","in","","0","1","0","https://x.com/onlymyfckinmine/status/1920049850252755170","1652237291673489408","onlymyfckinmine"
"1920046517160653080","Wed May 07 09:22:17 +0000 2025","0","lagu Not Like Us-nya Kendrick Lamar makin kenceng ngarah ke ksh gokillll dunia ini masih sayang kim saeron","1920046517160653080","","","in","","0","0","0","https://x.com/imyourkind/status/1920046517160653080","1431298779609649153","imyourkind"
"1920032515823226896","Wed May 07 08:26:38 +0000 2025","49","Terserah kalian yg udh ngeliat postinganku dan hina defender ksh. Yg penting aku berpegang teguh dg kebenaran. Aku g gampang dan g akan percaya sma omongannya gsy kim seui. Kalian lah yg bodoh dan g mau berpikir lebih luas bahwa junjungan kalian yg kalian percayai itu adalah","1920032515823226896","","","in","","58","3","6","https://x.com/ekasafitri09/status/1920032515823226896","74048718","ekasafitri09"
"1920025621196845315","Wed May 07 08:13:56 +0000 2025","72","@infodrakor_id PASTI DIBANTAH!!! HARUS KAH KIM SAERON MENGGENTAYANGIMU KSH BIAR LOEE NGAKU!!!! Bener bener sulit buat setan / iblis itu mengaku!! MANA FANS NYA MASIH BANYAK ini kasus terberat &amp; paling Memuakkan sepanjang aku mengikuti kpop &amp; kdrama","1920029318614298977","","infodrakor_id","in","","0","5","4","https://x.com/Eonnieee27/status/1920029318614298977","1342025285441503232","Eonnieee27"
"1918320331200315432","Fri May 02 15:03:02 +0000 2025","1","Skandal Terbaru Kim Soo-hyun Digugat Hampir Rp 30 Miliar https://t.co/O0Hbqccnup","1918320331200315432","","","in","","0","0","0","https://x.com/cnbcindonesia/status/1918320331200315432","847372542830444544","cnbcindonesia"
"1918311105203773543","Fri May 02 14:26:22 +0000 2025","0","Diambang kebangkrutan si kim soo-hyun","1918311105203773543","","","in","","0","0","0","https://x.com/dreclarkson/status/1918311105203773543","47948921","dreclarkson"
"1918300290488680860","Fri May 02 13:43:24 +0000 2025","4","KIM SEON HO SEONHOHADA #HappySeonhohadaDay #KimSeonHo","1918300290488680860","","","in","","0","0","0","https://x.com/ellynviads/status/1918300290488680860","981844975","ellynviads"
"1918282412406259906","Fri May 02 12:32:21 +0000 2025","0","Moots drakor My Love From the Star tokoh utama cwoknya bknnya dlu yg diperanin sma Kim Cangcut a.k.a KSH? Dlu pernah nonton sekilas di Net tp lupa dikit tokoh2nya","1918282412406259906","","","in","","0","1","0","https://x.com/caecalev/status/1918282412406259906","1747870607373746176","caecalev"
"1918263869895561359","Fri May 02 11:39:28 +0000 2025","1","@EricNjiiru @FabrizioRomano safari itaisha Paris https://t.co/0v9tzADk1b","1918269102382006476","https://pbs.twimg.com/tweet_video_thumb/Gp8Pk81WcAApt5A.jpg","EricNjiiru","in","","0","0","0","https://x.com/254ksh/status/1918269102382006476","1582673026402996224","254ksh"
"1918253267399922039","Fri May 02 10:36:33 +0000 2025","5"," Kabar terbaru datang dari aktris Korea bertalenta Claudia Kim alias Soo-hyun! Per 2 Mei 2025 Claudia resmi meninggalkan YG Entertainment dan bergabung dengan agensi baru Saram Entertainment. Berita terupdate selengkapnya hanya di website https://t.co/99n2DP31Uc https://t.co/8ciaEEpXTp","1918253267399922039","https://pbs.twimg.com/media/Gp8BLLEbEAAQAR1.jpg","","in","","0","0","0","https://x.com/genvoiceid/status/1918253267399922039","1621390110947434498","genvoiceid"
"1918248490628506068","Fri May 02 10:17:34 +0000 2025","0","2025 hapo vipi majirani?","1918248490628506068","","","in","","0","0","0","https://x.com/254ksh/status/1918248490628506068","1582673026402996224","254ksh"
"1918240349958402433","Fri May 02 09:56:21 +0000 2025","0","@StandardKenya kila mtu anayua ile kitu................(kamilisha senstensi)","1918243153603072124","","StandardKenya","in","","0","0","0","https://x.com/254ksh/status/1918243153603072124","1582673026402996224","254ksh"
"1918237781513380160","Fri May 02 09:35:00 +0000 2025","0","'Confirm' ndio wameshikilia huku sasa https://t.co/gtGlmyMXi7","1918237781513380160","https://pbs.twimg.com/media/Gp7zDRCXIAA9fI5.png","","in","","0","0","0","https://x.com/254ksh/status/1918237781513380160","1582673026402996224","254ksh"
"1918210036662509906","Fri May 02 07:44:46 +0000 2025","0"," 포도알 (PODOAL) 2025.05.01 ~ 2025.05.08 Pasangan mana yang kamu impikan tampil bersama di red carpet? Saya baru saja memberikan total 2000AL untuk Kim Soo-hyun Kim Ji-won - Queen of Tears! Mau ikut mendukung mereka juga? https://t.co/plcWXyXmt6 https://t.co/JMf2oKSuvA","1918210036662509906","https://pbs.twimg.com/media/Gp7Z3PwbUAAv9bM.jpg","","in","","0","0","0","https://x.com/violetacamorro/status/1918210036662509906","1606662270117109761","violetacamorro"
"1918209546079838400","Fri May 02 07:42:49 +0000 2025","0"," 포도알 (PODOAL) 2025.05.01 ~ 2025.05.08 Pasangan mana yang kamu impikan tampil bersama di red carpet? Saya baru saja memberikan total 2000AL untuk Kim Soo-hyun Kim Ji-won - Queen of Tears! Mau ikut mendukung mereka juga? https://t.co/plcWXyXmt6 https://t.co/AeqwrgCjEo","1918209546079838400","https://pbs.twimg.com/media/Gp7ZaolawAY8QKr.jpg","","in","","0","0","0","https://x.com/violetacamorro/status/1918209546079838400","1606662270117109761","violetacamorro"
"1918140687067037721","Fri May 02 03:09:11 +0000 2025","0","Padahal cuma ksh mkn jg dibilang slh trs jd alasan bs jd over population padahal disetiap daerah sdh ada gerakan steril kucing. Lebih ngeri manusia miskin tp lahirin anak banyak dan ujung2nya jadi maling atau manusia kaya yg ga pernah puas trs jd kopruptor buat ngsh mkn anak ","1918140687067037721","","","in","","0","0","0","https://x.com/minseok_mine/status/1918140687067037721","1706915758016712704","minseok_mine"
"1917963275758924182","Thu May 01 15:24:13 +0000 2025","23","Dikatain NPD krn nyebut Star Kim Soo Hyun. Pdhl dia cm umpamain KSH yg trknal wlo sbnrnya dia mah klo nyebut Star jg emng beneran Star trus kenapa ??? Gerahhhh yaaa ???? Udh d jatohin abis2an ga tumbang2 Makany y kak akar ny harus kuat. Look back to ksh 17yrs ago pls !","1917963275758924182","","","in","","0","2","0","https://x.com/ululdisini/status/1917963275758924182","955512778604691456","ululdisini"
"1917810276109541836","Thu May 01 05:22:59 +0000 2025","0","@boowoohye Kim seonho kak kalau g salah perbedaannya 1jt an deh dia kan hasil akhirnya 5 6jt si KSH ntuh. Aku kemarin cek vid pas dia dapet baeksang","1917811970394448177","","boowoohye","in","","0","1","0","https://x.com/souriretha/status/1917811970394448177","1849807647400488960","souriretha"
"1917805254864953631","Thu May 01 04:56:18 +0000 2025","3","Kim Soo-Hyun Dituntut 3 Miliar Won oleh Pengiklan Imbas Dugaan Jadi Penyebab Kematian Kim Sae-Ron https://t.co/G0t0nbM4xR","1917805254864953631","","","in","","2","0","1","https://x.com/e100ss/status/1917805254864953631","848614550","e100ss"
"1917798707338096785","Thu May 01 04:35:58 +0000 2025","0","@StandardKenya mlilipa watu?","1917800139353112678","","StandardKenya","in","","0","0","0","https://x.com/254ksh/status/1917800139353112678","1582673026402996224","254ksh"
"1917692844594077823","Thu May 01 01:08:13 +0000 2025","3","@DrLoupis__ Alhamdulillah ","1917747857492435357","","DrLoupis__","in","","0","0","0","https://x.com/KSH_daily/status/1917747857492435357","1031422492995248128","KSH_daily"
"1917634992181579932","Wed Apr 30 17:39:44 +0000 2025","0","Genzs msitusumbue pls tulifungua facebook na email kwa cyber.","1917634992181579932","","","in","","0","0","0","https://x.com/254ksh/status/1917634992181579932","1582673026402996224","254ksh"
"1917562346513523166","Wed Apr 30 12:51:04 +0000 2025","24","Pihak Kim Soohyun mengajukan tuntutan tambahan atas penguntitan kepada Kim Seui GSY. Berdasarkan penjelasan skema di bawah dari awal tim KSH sudah melakukan tuntutan ke se'i atas penguntitan dan pengadilan sudah secara resmi memberi tahu se'i agar berhenti menguntit dan https://t.co/cz3KI3zL6c","1917562346513523166","https://pbs.twimg.com/media/GpyMx88aYAM578v.jpg","","in","","1","0","8","https://x.com/ekasafitri09/status/1917562346513523166","74048718","ekasafitri09"
